CustomerID,CustomerName,Age,Gender,City,PurchaseDate,PurchaseTime,ProductCategory,ProductName,Quantity,UnitPrice(INR),TotalAmount(INR),PaymentMethod,Rating
CUST00197,Vivek Yadav,19,Male,Agra,2025-07-31,12:36,Groceries,Bread Loaf,1,214.6,214.6,Cash,5
CUST00198,Sunita Nair,62,Male,Vadodara,2024-08-25,10:21,Personal Care,Deodorant,1,142.06,142.06,Net Banking,5
CUST00199,Ishita Verma,58,Female,Bhopal,2025-03-18,11:43,Clothing,Cotton Saree,5,2838.14,14190.7,Net Banking,5
CUST00200,Arjun Chandra,36,Male,Visakhapatnam,2025-10-11,11:47,Groceries,Toor Dal 1kg,2,259.0,518.0,Cash,5
CUST00201,Abhishek Mehta,23,Male,Lucknow,2024-07-10,15:28,Clothing,Formal Shirt,1,614.39,614.39,Net Banking,5
CUST00202,Kavita Verma,23,Female,Ludhiana,2024-01-13,13:26,Groceries,Coffee 200g,3,525.04,1575.12,Cash,2
CUST00203,Kritika Ghosh,51,Male,Coimbatore,2025-05-19,11:04,Electronics,Smartphone,3,14110.0,42330.0,Debit Card,5
CUST00204,Shalini Menon,37,Female,Bangalore,2025-08-31,18:12,Electronics,Laptop,6,28426.49,170558.94,Cash,2
CUST00205,Meera Pandey,18,Female,Surat,2025-03-16,19:38,Toys & Baby,Board Game,3,1816.87,5450.61,Debit Card,4
CUST00206,Ishita Thakur,62,Male,Patna,2025-12-12,19:31,Electronics,Refrigerator,3,13682.01,41046.03,Net Banking,4
CUST00207,Ishita Saxena,35,Female,Kanpur,2025-07-12,11:43,Groceries,Coffee 200g,2,375.72,751.44,Net Banking,1
CUST00208,Alka Joshi,46,Female,Visakhapatnam,2025-10-10,13:15,Groceries,Bread Loaf,6,324.62,1947.72,UPI,3
CUST00209,Sandeep Saxena,22,Female,Nashik,2025-12-09,15:34,Clothing,Sports Shoes,5,1643.18,8215.9,Credit Card,5
CUST00210,Sunil Thakur,58,Male,Hyderabad,2024-02-15,18:41,Personal Care,Deodorant,2,603.48,1206.96,Walmart Gift Card,5
CUST00211,Mohit Pillai,24,Male,Hyderabad,2025-08-17,20:36,Electronics,Air Conditioner,6,23730.86,142385.16,Debit Card,5
CUST00212,Komal Das,47,Male,Kanpur,2024-03-28,10:53,Sports & Fitness,Gym Gloves,1,4572.4,4572.4,Walmart Gift Card,3
CUST00213,Yash Pandey,39,Female,Pune,2025-12-14,16:20,Clothing,Cotton Saree,4,518.46,2073.84,Credit Card,4
CUST00214,Anjali Reddy,19,Female,Chandigarh,2024-06-27,17:10,Groceries,Cooking Oil 1L,6,184.15,1104.9,UPI,5
CUST00215,Alka Rao,43,Male,Kolkata,2025-09-20,12:28,Home & Kitchen,Storage Containers,4,379.16,1516.64,Net Banking,5
CUST00216,Sunita Sharma,63,Male,Pune,2025-07-03,11:23,Electronics,Bluetooth Headphones,5,5297.44,26487.2,UPI,4
CUST00217,Vishal Reddy,34,Female,Vadodara,2025-02-05,18:07,Sports & Fitness,Treadmill,5,5951.86,29759.3,UPI,5
CUST00218,Vishal Chandra,29,Female,Nashik,2024-11-08,10:11,Home & Kitchen,Bed Sheet Set,3,1075.21,3225.63,UPI,3
CUST00219,Usha Saxena,44,Male,Agra,2025-12-11,19:59,Electronics,Smartphone,4,28889.17,115556.68,Debit Card,3
CUST00220,Ashish Bhatt,26,Male,Surat,2024-01-10,16:08,Toys & Baby,Kids Bicycle,1,3475.54,3475.54,Debit Card,5
CUST00221,Rajendra Trivedi,44,Female,Indore,2025-08-01,09:50,Personal Care,Razor Pack,4,200.49,801.96,Debit Card,4
CUST00222,Vikram Agarwal,32,Female,Kolkata,2025-05-22,17:32,Personal Care,Sunscreen,6,708.94,4253.64,Credit Card,2
CUST00223,Varun Shetty,41,Male,Kochi,2025-10-31,21:15,Clothing,Winter Jacket,4,531.65,2126.6,UPI,1
CUST00224,Madhuri Bose,40,Male,Bhopal,2025-08-25,20:22,Toys & Baby,Baby Wipes,2,918.52,1837.04,Walmart Gift Card,5
CUST00225,Nisha Chandra,26,Male,Pune,2025-09-03,17:10,Toys & Baby,Kids Bicycle,3,2175.9,6527.7,UPI,4
CUST00226,Aarti Ghosh,35,Male,Chennai,2025-11-02,11:44,Sports & Fitness,Skipping Rope,1,14888.8,14888.8,Debit Card,4
CUST00227,Ankit Yadav,33,Female,Patna,2025-04-07,10:40,Groceries,Toor Dal 1kg,6,277.82,1666.92,Credit Card,5
CUST00228,Usha Agarwal,62,Female,Bhopal,2024-04-05,20:29,Sports & Fitness,Treadmill,5,236.6,1183.0,Walmart Gift Card,5
CUST00229,Karan Shetty,43,Male,Indore,2024-10-17,14:35,Toys & Baby,Soft Toy,3,1359.17,4077.51,Net Banking,3
CUST00230,Ashish Mishra,61,Male,Delhi,2024-06-10,16:29,Groceries,Eggs (12 pack),1,118.33,118.33,Credit Card,5
CUST00231,Anita Nair,59,Female,Kolkata,2024-09-13,10:23,Toys & Baby,Feeding Bottle,1,2652.89,2652.89,Walmart Gift Card,3
CUST00232,Rohan Das,58,Female,Kochi,2025-12-21,10:00,Personal Care,Body Lotion,4,610.61,2442.44,Debit Card,5
CUST00233,Pooja Nair,55,Male,Vadodara,2024-05-03,15:44,Personal Care,Shampoo 340ml,1,644.3,644.3,Debit Card,5
CUST00234,Pooja Rao,42,Male,Kochi,2024-11-02,11:24,Toys & Baby,Baby Wipes,3,1533.49,4600.47,Debit Card,3
CUST00235,Karan Sinha,54,Male,Nashik,2025-10-05,20:09,Home & Kitchen,Vacuum Cleaner,3,5821.09,17463.27,Cash,5
CUST00236,Preeti Patel,24,Male,Hyderabad,2024-11-18,21:08,Home & Kitchen,Storage Containers,3,7711.5,23134.5,Debit Card,4
CUST00237,Arjun Desai,53,Female,Visakhapatnam,2025-06-05,12:47,Groceries,Toor Dal 1kg,2,334.76,669.52,Cash,4
CUST00238,Rohan Desai,49,Female,Hyderabad,2024-01-13,14:59,Groceries,Coffee 200g,1,340.56,340.56,UPI,3
CUST00239,Sunita Ghosh,44,Female,Ludhiana,2024-03-10,09:16,Personal Care,Razor Pack,1,74.02,74.02,Debit Card,1
CUST00240,Neha Das,50,Female,Chandigarh,2024-03-25,19:34,Personal Care,Sanitary Pads,4,649.52,2598.08,Net Banking,3
CUST00241,Shalini Patel,37,Male,Vadodara,2025-08-23,19:48,Furniture,Bookshelf,5,9178.63,45893.15,Walmart Gift Card,2
CUST00242,Bhavna Pillai,64,Male,Delhi,2025-09-15,09:19,Groceries,Bread Loaf,1,299.35,299.35,Walmart Gift Card,3
CUST00243,Ritu Sharma,63,Male,Visakhapatnam,2024-09-22,11:23,Groceries,Eggs (12 pack),3,337.65,1012.95,Debit Card,4
CUST00244,Ritu Verma,39,Female,Jaipur,2025-10-04,10:31,Clothing,Formal Shirt,6,2931.39,17588.34,Cash,5
CUST00245,Neha Trivedi,54,Male,Kanpur,2024-04-28,12:47,Groceries,Wheat Flour 10kg,5,420.77,2103.85,Net Banking,1
CUST00246,Anjali Sharma,33,Male,Patna,2024-02-06,17:51,Electronics,Smartphone,2,41957.28,83914.56,Walmart Gift Card,5
CUST00247,Gaurav Yadav,33,Female,Kochi,2025-05-29,19:57,Electronics,Bluetooth Headphones,5,17278.12,86390.6,Credit Card,3
CUST00248,Gaurav Sinha,20,Female,Bangalore,2025-07-20,16:00,Toys & Baby,Feeding Bottle,3,1376.47,4129.41,UPI,4
CUST00249,Aarti Ghosh,37,Male,Bhopal,2025-07-13,21:50,Electronics,Mixer Grinder,2,33174.88,66349.76,Debit Card,3
CUST00250,Amit Menon,19,Male,Ludhiana,2025-11-04,15:54,Electronics,LED TV 43-inch,3,864.62,2593.86,Walmart Gift Card,4
CUST00251,Kavita Joshi,51,Male,Indore,2024-04-05,09:58,Clothing,Men's T-Shirt,2,2207.04,4414.08,Debit Card,5
CUST00252,Komal Kulkarni,65,Male,Agra,2024-03-17,18:36,Groceries,Cooking Oil 1L,6,500.98,3005.88,Credit Card,5
CUST00253,Suresh Desai,36,Female,Surat,2024-11-30,14:28,Furniture,TV Unit,6,21049.65,126297.9,UPI,4
CUST00254,Pooja Kapoor,26,Male,Chennai,2024-05-03,17:22,Groceries,Eggs (12 pack),4,222.72,890.88,Debit Card,5
CUST00255,Bhavna Kulkarni,34,Male,Bangalore,2024-02-11,12:53,Groceries,Toor Dal 1kg,6,433.28,2599.68,UPI,3
CUST00256,Divya Desai,40,Female,Vadodara,2024-06-27,09:25,Groceries,Toor Dal 1kg,3,501.05,1503.15,Cash,4
CUST00257,Sanjay Kulkarni,24,Male,Hyderabad,2025-02-14,14:43,Groceries,Sugar 1kg,2,158.97,317.94,Walmart Gift Card,2
CUST00258,Pallavi Kumar,19,Male,Pune,2024-12-05,10:02,Furniture,Wardrobe,2,3661.5,7323.0,Cash,1
CUST00259,Nisha Ghosh,45,Female,Patna,2024-07-10,13:17,Groceries,Bread Loaf,2,244.67,489.34,Cash,3
CUST00260,Vikram Chandra,57,Male,Chandigarh,2024-03-30,13:24,Electronics,Refrigerator,5,21973.17,109865.85,Debit Card,5
CUST00261,Anita Sinha,33,Male,Nagpur,2025-05-11,14:58,Personal Care,Deodorant,4,517.39,2069.56,Net Banking,5
CUST00262,Sunita Agarwal,29,Male,Surat,2025-04-28,17:22,Home & Kitchen,Non-stick Pan,3,609.94,1829.82,Net Banking,4
CUST00263,Deepak Mehta,33,Male,Jaipur,2025-02-01,14:59,Clothing,Men's T-Shirt,2,1833.15,3666.3,Debit Card,3
CUST00264,Aditya Kaur,38,Female,Agra,2025-07-30,12:53,Groceries,Milk 1L,5,359.98,1799.9,Cash,4
CUST00265,Vivek Trivedi,20,Male,Delhi,2024-01-01,14:58,Groceries,Sugar 1kg,1,339.55,339.55,Net Banking,4
CUST00266,Suresh Mishra,63,Male,Surat,2024-05-25,21:07,Groceries,Cooking Oil 1L,5,437.58,2187.9,Net Banking,5
CUST00267,Pooja Chauhan,63,Female,Agra,2024-06-10,20:27,Groceries,Toor Dal 1kg,3,125.05,375.15,Walmart Gift Card,5
CUST00268,Siddharth Malhotra,63,Female,Ahmedabad,2025-12-06,13:08,Home & Kitchen,Bed Sheet Set,4,2558.56,10234.24,Debit Card,1
CUST00269,Ravi Ghosh,20,Male,Nashik,2024-04-16,16:09,Electronics,Smartwatch,2,29072.39,58144.78,UPI,2
CUST00270,Aditya Tiwari,38,Male,Chandigarh,2024-12-09,16:00,Furniture,Office Chair,6,17245.58,103473.48,UPI,4
CUST00271,Kritika Kumar,40,Female,Hyderabad,2025-03-05,11:56,Personal Care,Shampoo 340ml,4,428.1,1712.4,Cash,5
CUST00272,Rakesh Tiwari,52,Female,Hyderabad,2024-08-18,11:28,Toys & Baby,Kids Bicycle,6,3057.15,18342.9,Credit Card,1
CUST00273,Aarti Verma,38,Female,Hyderabad,2024-03-17,17:57,Groceries,Cooking Oil 1L,4,138.5,554.0,Credit Card,5
CUST00274,Payal Verma,45,Male,Nashik,2024-07-29,12:26,Furniture,Bookshelf,1,3879.56,3879.56,Walmart Gift Card,4
CUST00275,Rajat Pandey,33,Male,Delhi,2025-01-04,09:27,Electronics,Air Conditioner,4,7588.68,30354.72,Credit Card,4
CUST00276,Payal Kapoor,24,Male,Pune,2024-04-28,13:50,Groceries,Toor Dal 1kg,1,310.46,310.46,Cash,5
CUST00277,Ashish Bose,23,Female,Kolkata,2024-02-15,13:28,Electronics,Refrigerator,3,9046.97,27140.91,Cash,4
CUST00278,Gaurav Agarwal,54,Male,Chennai,2025-07-08,15:48,Personal Care,Toothpaste,1,621.24,621.24,Net Banking,4
CUST00279,Neha Saxena,51,Female,Ludhiana,2025-05-02,13:05,Personal Care,Razor Pack,5,800.59,4002.95,Cash,1
CUST00280,Rajendra Ghosh,51,Male,Hyderabad,2024-06-20,12:51,Sports & Fitness,Gym Gloves,2,14246.11,28492.22,Debit Card,3
CUST00281,Anjali Pillai,23,Female,Pune,2024-03-09,10:24,Sports & Fitness,Cricket Bat,5,4016.72,20083.6,Net Banking,5
CUST00282,Ishita Agarwal,51,Female,Mumbai,2025-03-05,10:26,Personal Care,Sunscreen,5,498.95,2494.75,Debit Card,3
CUST00283,Sanjay Mehta,54,Male,Lucknow,2025-11-01,16:36,Toys & Baby,Stroller,4,1130.13,4520.52,Net Banking,5
CUST00284,Vikram Malhotra,35,Female,Chennai,2024-12-05,20:15,Home & Kitchen,Storage Containers,1,3256.97,3256.97,Credit Card,5
CUST00285,Varun Chauhan,19,Female,Lucknow,2024-08-21,11:19,Electronics,Mixer Grinder,6,31070.46,186422.76,Walmart Gift Card,5
CUST00286,Ishita Agarwal,64,Female,Nashik,2025-02-20,20:31,Home & Kitchen,Curtains,4,1809.42,7237.68,Net Banking,5
CUST00287,Neha Nagar,28,Male,Lucknow,2025-06-20,18:01,Personal Care,Sanitary Pads,2,715.63,1431.26,Debit Card,4
CUST00288,Anita Singh,33,Male,Bhopal,2025-01-12,16:32,Groceries,Milk 1L,6,159.51,957.06,Cash,2
CUST00289,Sneha Desai,41,Female,Nashik,2024-12-18,11:53,Clothing,Casual Sneakers,5,1766.17,8830.85,UPI,2
CUST00290,Rajat Verma,42,Male,Kolkata,2025-11-24,12:17,Toys & Baby,Building Blocks,2,2624.78,5249.56,Walmart Gift Card,5
CUST00291,Usha Verma,61,Male,Patna,2024-08-17,13:38,Furniture,Bookshelf,5,20320.32,101601.6,UPI,4
CUST00292,Sandeep Saxena,40,Female,Jaipur,2025-09-30,15:37,Groceries,Toor Dal 1kg,6,336.35,2018.1,Credit Card,1
CUST00293,Usha Chauhan,53,Female,Lucknow,2024-10-10,19:20,Personal Care,Razor Pack,1,342.48,342.48,UPI,4
CUST00294,Naveen Kapoor,27,Male,Delhi,2025-11-28,11:46,Toys & Baby,Kids Bicycle,4,2676.07,10704.28,Credit Card,5
CUST00295,Aarti Bose,44,Female,Nagpur,2024-07-13,14:46,Personal Care,Sunscreen,6,895.59,5373.54,Walmart Gift Card,4
CUST00296,Sunil Bansal,60,Female,Vadodara,2024-07-04,13:06,Electronics,Smartphone,6,39541.07,237246.42,Cash,3
CUST00297,Pallavi Dutta,29,Female,Chandigarh,2024-11-10,15:50,Groceries,Milk 1L,2,459.32,918.64,UPI,5
CUST00298,Pallavi Kaur,36,Female,Hyderabad,2024-03-13,16:56,Clothing,Innerwear Pack,5,2846.83,14234.15,Debit Card,2
CUST00299,Rakesh Sinha,37,Female,Delhi,2024-12-16,15:36,Toys & Baby,Toy Car,2,3970.16,7940.32,Cash,3
CUST00300,Siddharth Malhotra,23,Female,Surat,2024-01-05,16:17,Home & Kitchen,Bed Sheet Set,3,5130.82,15392.46,Debit Card,3
CUST00301,Deepak Trivedi,23,Male,Nashik,2025-05-03,15:00,Clothing,Sports Shoes,4,1429.82,5719.28,Credit Card,4
CUST00302,Komal Sharma,38,Male,Mumbai,2024-12-18,13:08,Personal Care,Body Lotion,2,642.56,1285.12,Credit Card,5
CUST00303,Rajendra Kaur,37,Male,Bangalore,2025-06-16,18:33,Toys & Baby,Feeding Bottle,3,1878.11,5634.33,UPI,5
CUST00304,Meera Mishra,49,Female,Pune,2024-05-14,12:46,Groceries,Bread Loaf,1,175.63,175.63,Credit Card,3
CUST00305,Ritu Chauhan,63,Male,Nagpur,2025-08-31,09:42,Toys & Baby,Feeding Bottle,5,2530.23,12651.15,Credit Card,1
CUST00306,Rohan Reddy,44,Female,Nagpur,2024-07-29,20:43,Groceries,Toor Dal 1kg,4,436.03,1744.12,Walmart Gift Card,1
CUST00307,Naveen Menon,60,Male,Coimbatore,2025-03-04,10:32,Clothing,Innerwear Pack,5,2177.0,10885.0,Walmart Gift Card,2
CUST00308,Rajat Reddy,24,Female,Pune,2025-01-01,20:26,Home & Kitchen,Dinner Set,5,7788.99,38944.95,UPI,3
CUST00309,Anjali Dutta,49,Male,Visakhapatnam,2025-11-18,10:58,Furniture,Dining Table,2,1564.34,3128.68,Credit Card,5
CUST00310,Shreya Patel,50,Male,Kochi,2024-10-30,13:29,Personal Care,Hair Oil,6,254.17,1525.02,Credit Card,2
CUST00311,Vivek Gupta,36,Female,Coimbatore,2024-02-16,09:54,Electronics,Bluetooth Headphones,1,38425.07,38425.07,Debit Card,3
CUST00312,Mohit Tiwari,46,Female,Kochi,2025-02-13,16:17,Groceries,Milk 1L,2,112.61,225.22,Cash,5
CUST00313,Neelam Chopra,25,Male,Visakhapatnam,2025-08-27,16:51,Personal Care,Face Wash,1,409.46,409.46,Net Banking,5
CUST00314,Swati Chandra,42,Female,Nashik,2024-04-25,15:28,Groceries,Cooking Oil 1L,4,556.22,2224.88,Credit Card,2
CUST00315,Pallavi Yadav,18,Male,Coimbatore,2025-09-25,10:27,Toys & Baby,Baby Powder,5,2784.14,13920.7,Walmart Gift Card,4
CUST00316,Payal Tiwari,60,Female,Chennai,2025-10-20,11:32,Toys & Baby,Baby Powder,5,312.81,1564.05,Cash,5
CUST00317,Nisha Kumar,49,Female,Ahmedabad,2025-07-17,19:24,Electronics,Microwave Oven,1,23206.28,23206.28,Cash,4
CUST00318,Arjun Kulkarni,46,Female,Bangalore,2025-05-24,20:41,Toys & Baby,Soft Toy,3,562.96,1688.88,Credit Card,2
CUST00319,Kiran Menon,20,Male,Bangalore,2025-06-04,17:13,Personal Care,Sunscreen,6,315.86,1895.16,Walmart Gift Card,5
CUST00320,Tanvi Chauhan,21,Male,Bhopal,2025-11-03,14:45,Electronics,Smartwatch,5,21712.51,108562.55,Cash,2
CUST00321,Sanjay Rao,18,Female,Kanpur,2025-12-19,10:02,Toys & Baby,Feeding Bottle,5,2135.74,10678.7,Debit Card,5
CUST00322,Meera Menon,24,Female,Nashik,2024-07-14,20:21,Groceries,Wheat Flour 10kg,4,168.57,674.28,Credit Card,5
CUST00323,Anjali Kaur,25,Female,Bhopal,2024-01-05,17:47,Home & Kitchen,Table Lamp,2,7716.26,15432.52,Credit Card,5
CUST00324,Payal Nagar,29,Male,Kochi,2025-09-12,14:32,Toys & Baby,Baby Wipes,4,2664.34,10657.36,Cash,5
CUST00325,Kritika Agarwal,43,Female,Lucknow,2025-12-17,20:32,Clothing,Kids Jeans,2,1385.05,2770.1,UPI,5
CUST00326,Preeti Kapoor,31,Female,Coimbatore,2024-07-01,17:34,Electronics,Smartphone,6,29533.82,177202.92,Walmart Gift Card,5
CUST00327,Manish Tiwari,53,Female,Agra,2025-06-30,13:56,Home & Kitchen,Storage Containers,6,6020.77,36124.62,Cash,1
CUST00328,Mahesh Mehta,19,Female,Chennai,2024-06-13,13:43,Groceries,Basmati Rice 5kg,2,196.84,393.68,UPI,3
CUST00329,Neha Bhatt,31,Male,Kanpur,2025-07-29,12:47,Toys & Baby,Baby Wipes,5,3485.34,17426.7,Walmart Gift Card,5
CUST00330,Aditya Nagar,62,Female,Visakhapatnam,2025-12-02,14:35,Home & Kitchen,Storage Containers,4,3420.04,13680.16,Credit Card,1
CUST00331,Harsh Kapoor,57,Female,Ahmedabad,2025-09-09,12:49,Furniture,Dining Table,5,14345.46,71727.3,Walmart Gift Card,4
CUST00332,Aarti Rathore,29,Male,Kolkata,2025-03-14,13:35,Sports & Fitness,Cycling Helmet,1,5782.53,5782.53,UPI,3
CUST00333,Deepak Kaur,34,Male,Surat,2024-11-26,18:03,Clothing,Kids Jeans,1,672.68,672.68,Walmart Gift Card,4
CUST00334,Ashish Ghosh,53,Female,Bangalore,2024-07-07,17:04,Personal Care,Deodorant,5,244.77,1223.85,Net Banking,3
CUST00335,Neelam Shetty,52,Female,Bangalore,2025-01-04,13:13,Electronics,Laptop,6,15469.25,92815.5,Net Banking,5
CUST00336,Priya Reddy,60,Female,Bhopal,2024-02-10,19:56,Groceries,Coffee 200g,5,184.1,920.5,UPI,5
CUST00337,Manish Saxena,34,Female,Mumbai,2025-04-01,16:02,Furniture,Dining Table,5,20366.19,101830.95,UPI,4
CUST00338,Ishita Nagar,23,Male,Kolkata,2024-03-08,12:42,Sports & Fitness,Cycling Helmet,5,308.49,1542.45,Walmart Gift Card,4
CUST00339,Sandeep Mehta,31,Female,Chandigarh,2024-01-25,16:45,Toys & Baby,Baby Wipes,6,2775.57,16653.42,UPI,1
CUST00340,Divya Kumar,21,Male,Jaipur,2025-02-21,15:28,Home & Kitchen,Wall Clock,2,7301.24,14602.48,Walmart Gift Card,5
CUST00341,Rekha Yadav,19,Female,Coimbatore,2024-03-05,21:47,Groceries,Basmati Rice 5kg,6,446.16,2676.96,Net Banking,1
CUST00342,Pooja Tiwari,50,Male,Lucknow,2025-03-24,15:25,Personal Care,Hair Oil,5,132.66,663.3,Walmart Gift Card,1
CUST00343,Tarun Chopra,52,Male,Chennai,2024-05-27,13:43,Personal Care,Soap Bar Pack,3,866.51,2599.53,Walmart Gift Card,5
CUST00344,Priya Dutta,53,Male,Hyderabad,2025-07-14,10:19,Groceries,Coffee 200g,5,266.74,1333.7,Debit Card,5
CUST00345,Preeti Menon,59,Male,Kolkata,2024-07-04,19:51,Groceries,Coffee 200g,3,156.88,470.64,Net Banking,1
CUST00346,Alka Dutta,22,Female,Coimbatore,2025-05-13,14:22,Groceries,Wheat Flour 10kg,2,449.07,898.14,Debit Card,4
CUST00347,Sanjay Bhatt,57,Male,Pune,2024-11-09,20:37,Electronics,Mixer Grinder,3,28042.34,84127.02,Debit Card,5
CUST00348,Siddharth Pillai,28,Male,Surat,2025-03-22,13:53,Groceries,Sugar 1kg,6,456.9,2741.4,UPI,3
CUST00349,Mohit Bansal,47,Female,Kanpur,2025-10-23,18:05,Personal Care,Razor Pack,5,151.42,757.1,UPI,3
CUST00350,Sunil Kapoor,34,Male,Kochi,2025-08-18,18:25,Groceries,Basmati Rice 5kg,5,397.39,1986.95,Net Banking,4
CUST00351,Vikram Dutta,34,Female,Chandigarh,2025-08-26,20:54,Personal Care,Deodorant,4,247.58,990.32,UPI,3
CUST00352,Alka Nagar,50,Male,Nagpur,2025-09-20,19:10,Electronics,LED TV 43-inch,6,11358.53,68151.18,Net Banking,3
CUST00353,Madhuri Chopra,29,Male,Kochi,2025-05-14,12:04,Personal Care,Deodorant,1,243.81,243.81,UPI,5
CUST00354,Simran Gupta,60,Male,Vadodara,2025-04-10,09:02,Furniture,Dining Table,4,12537.34,50149.36,Walmart Gift Card,5
CUST00355,Kavita Sinha,58,Female,Kochi,2025-10-31,15:23,Electronics,Air Conditioner,5,8484.16,42420.8,Net Banking,2
CUST00356,Mahesh Bose,42,Male,Vadodara,2025-09-10,09:32,Clothing,Cotton Saree,4,2429.81,9719.24,Debit Card,5
CUST00357,Nisha Rao,22,Female,Pune,2024-05-01,19:14,Groceries,Cooking Oil 1L,3,381.11,1143.33,Cash,5
CUST00358,Manish Bansal,61,Female,Patna,2024-01-23,12:02,Groceries,Cooking Oil 1L,6,508.35,3050.1,Debit Card,3
CUST00359,Meera Nagar,20,Male,Delhi,2025-09-05,18:40,Groceries,Cooking Oil 1L,5,577.03,2885.15,Credit Card,4
CUST00360,Arjun Joshi,46,Female,Patna,2025-08-19,21:11,Groceries,Bread Loaf,5,128.49,642.45,Net Banking,4
CUST00361,Nisha Mishra,47,Male,Ahmedabad,2025-06-19,17:43,Electronics,Smartphone,1,1532.07,1532.07,Cash,3
CUST00362,Sanjay Malhotra,48,Male,Ludhiana,2024-05-13,18:34,Clothing,Women's Kurti,1,1576.16,1576.16,Credit Card,5
CUST00363,Mahesh Menon,41,Male,Visakhapatnam,2025-01-25,14:37,Clothing,Winter Jacket,4,2421.28,9685.12,Walmart Gift Card,2
CUST00364,Sandeep Nair,34,Female,Ahmedabad,2025-07-10,15:16,Furniture,Office Chair,3,15559.87,46679.61,Debit Card,1
CUST00365,Amit Ghosh,51,Male,Vadodara,2025-02-22,14:06,Groceries,Sugar 1kg,6,492.36,2954.16,Debit Card,5
CUST00366,Harsh Bose,52,Female,Agra,2024-07-27,15:35,Electronics,Microwave Oven,6,18367.47,110204.82,Net Banking,5
CUST00367,Vivek Chauhan,53,Female,Jaipur,2025-02-11,20:08,Sports & Fitness,Water Bottle Sports,3,11658.08,34974.24,Walmart Gift Card,2
CUST00368,Simran Rathore,62,Male,Hyderabad,2025-09-20,20:43,Groceries,Bread Loaf,3,490.47,1471.41,Walmart Gift Card,1
CUST00369,Deepak Saxena,58,Male,Bangalore,2024-03-06,13:14,Toys & Baby,Soft Toy,5,1797.97,8989.85,UPI,2
CUST00370,Vikram Saxena,43,Female,Visakhapatnam,2025-03-25,09:12,Sports & Fitness,Yoga Mat,2,9676.31,19352.62,Walmart Gift Card,4
CUST00371,Rajesh Gupta,56,Male,Nashik,2024-01-01,11:05,Groceries,Basmati Rice 5kg,3,181.59,544.77,UPI,5
CUST00372,Radhika Das,43,Male,Vadodara,2025-07-26,18:22,Groceries,Wheat Flour 10kg,1,352.28,352.28,UPI,4
CUST00373,Gaurav Thakur,30,Female,Nagpur,2024-04-19,17:04,Home & Kitchen,Dinner Set,2,3346.01,6692.02,Net Banking,4
CUST00374,Tanvi Reddy,50,Female,Ludhiana,2025-01-21,18:30,Toys & Baby,Kids Bicycle,3,2807.35,8422.05,Debit Card,5
CUST00375,Vishal Kulkarni,55,Male,Patna,2024-08-13,19:44,Groceries,Wheat Flour 10kg,4,398.51,1594.04,Debit Card,5
CUST00376,Ajay Tiwari,51,Male,Visakhapatnam,2025-11-20,20:52,Toys & Baby,Building Blocks,3,462.74,1388.22,UPI,2
CUST00377,Vivek Bansal,38,Female,Pune,2025-11-30,12:31,Furniture,Bed Frame,2,23757.28,47514.56,Walmart Gift Card,4
CUST00378,Aditya Desai,34,Male,Ahmedabad,2024-04-19,10:58,Groceries,Sugar 1kg,5,245.82,1229.1,Credit Card,5
CUST00379,Amit Shetty,20,Female,Kanpur,2025-05-17,11:48,Home & Kitchen,Vacuum Cleaner,5,6969.84,34849.2,Net Banking,4
CUST00380,Ravi Rao,54,Male,Delhi,2024-02-03,17:22,Clothing,Sports Shoes,4,2834.05,11336.2,Cash,3
CUST00381,Vishal Reddy,62,Female,Surat,2025-08-17,10:20,Personal Care,Shampoo 340ml,6,237.03,1422.18,UPI,4
CUST00382,Swati Dutta,34,Male,Jaipur,2025-05-25,15:13,Clothing,Innerwear Pack,3,1256.29,3768.87,Cash,5
CUST00383,Abhishek Das,35,Female,Kolkata,2024-04-12,20:17,Home & Kitchen,Wall Clock,6,1944.25,11665.5,Debit Card,5
CUST00384,Rakesh Kapoor,27,Male,Patna,2025-10-07,17:34,Toys & Baby,Toy Car,4,2048.43,8193.72,Walmart Gift Card,5
CUST00385,Ashish Pandey,34,Male,Nagpur,2024-09-17,16:53,Groceries,Cooking Oil 1L,1,168.51,168.51,Walmart Gift Card,2
CUST00386,Madhuri Mishra,34,Female,Kanpur,2024-05-04,14:55,Home & Kitchen,Dinner Set,3,305.71,917.13,Walmart Gift Card,4
CUST00387,Sunil Malhotra,36,Female,Surat,2024-03-21,15:39,Personal Care,Razor Pack,6,435.42,2612.52,UPI,5
CUST00388,Ankit Chopra,58,Female,Indore,2024-03-14,10:10,Home & Kitchen,Wall Clock,4,6813.87,27255.48,UPI,4
CUST00389,Siddharth Yadav,59,Female,Visakhapatnam,2025-01-06,20:37,Electronics,Refrigerator,3,40035.98,120107.94,Net Banking,5
CUST00390,Ajay Chopra,29,Male,Chennai,2024-03-22,12:10,Personal Care,Hair Oil,6,648.59,3891.54,Cash,2
CUST00391,Sanjay Kumar,48,Male,Mumbai,2025-09-24,11:05,Personal Care,Soap Bar Pack,1,147.3,147.3,Walmart Gift Card,5
CUST00392,Bhavna Rao,33,Female,Bhopal,2024-01-30,09:42,Home & Kitchen,Bed Sheet Set,5,6732.36,33661.8,UPI,5
